Year,Stream,Subject_1,Grade_1,Subject_2,Grade_2,Subject_3,Grade_3,Z_Score,Island_Rank,District,Gen_Test,Sinhala/Tamil,English,Maths,Science,q1_science_tech,q2_healthcare,q3_design,q4_data,q5_business,q6_arts_culture,q7_nature_env,q8_hands_on,q9_innovation,q10_people_social,q11_urban_corporate,q12_flexible_path,Course,University,Uni Code,aptitude_required,University Selected
2024,Commerce,Accounting,B,Business Studies,B,Economics,C,0.098,8900,Kegalle,65,B,B,C,B,1,1,2,4,4,1,1,3,4,3,4,3,Commerce,University of Kelaniya,018D,No,No
2024,Technology,Information Technology (IT),A,Engineering Technology,A,Science for Technology,B,1.945,2340,Matale,89,A,A,B,A,5,1,4,5,2,1,3,5,5,1,4,4,Information Technology (IT),University of Moratuwa,026G,No,Yes
2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,A,2.312,156,Colombo,94,A,A,A,A,5,1,5,5,1,1,1,5,5,1,5,4,Engineering,University of Moratuwa,008G,No,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,A,2.478,234,Kandy,92,A,A,A,A,5,5,1,5,1,1,4,2,5,1,2,4,Medicine,University of Peradeniya,001B,No,Yes
2024,Commerce,Economics,A,Business Studies,A,Accounting,A,2.145,456,Colombo,88,A,A,A,A,1,1,1,5,5,1,1,4,5,5,5,4,Management,University of Sri Jayewardenepura,016C,No,Yes
2024,Technology,Engineering Technology,A,Science for Technology,A,ICT,A,2.112,789,Gampaha,85,A,A,A,A,5,1,4,5,2,1,3,5,5,1,4,5,Engineering Technology,Uva Wellassa University,102U,No,Yes
2024,Arts,Sinhala,A,Political Science,A,Logic & Scientific Method,A,1.856,2123,Colombo,90,B,A,B,A,1,1,1,2,4,4,1,1,2,5,2,5,Law,University of Colombo,025A,Yes,Yes
2024,Physical Science,Physics,B,Chemistry,A,Combined Mathematics,A,2.234,567,Kurunegala,89,A,A,A,A,5,1,4,5,2,1,1,5,4,1,4,5,Computer Science,UCSC,096T,No,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,B,2.345,678,Peradeniya,87,A,A,A,A,4,5,1,4,1,1,3,2,4,1,3,3,Medicine,University of Kelaniya,001D,No,Yes
2024,Technology,Bio Systems Technology,A,Science for Technology,A,Chemistry,A,1.989,1345,Badulla,82,A,A,A,A,4,4,2,3,2,1,5,4,3,2,5,4,Food Science & Technology,Sabaragamuwa University,035L,No,Yes
2024,Commerce,Economics,A,Accounting,A,Business Studies,A,2.101,1234,Colombo,86,A,A,A,A,1,1,1,5,5,1,1,4,5,5,5,4,Finance,University of Sri Jayewardenepura,027C,No,Yes
2024,Arts,History,A,Sinhala,A,Political Science,B,1.801,2678,Galle,84,B,B,B,B,1,1,1,2,4,4,1,1,2,5,2,5,Law,University of Peradeniya,025B,Yes,Yes
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,B,2.267,456,Colombo,91,A,A,A,A,5,1,4,5,2,1,1,5,5,1,5,4,Computer Science,University of Kelaniya,012D,No,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,C,2.312,890,Kandy,83,A,A,A,A,4,5,1,3,1,1,4,2,4,1,3,3,Pharmacy,University of Ruhuna,051F,No,Yes
2024,Commerce,Economics,B,Business Studies,A,Accounting,A,2.078,1789,Gampaha,80,A,A,A,A,1,1,3,5,5,1,1,4,5,5,5,3,Business Administration,University of Colombo,34,No,Yes
2024,Technology,Engineering Technology,A,ICT,A,Science for Technology,B,2.045,2234,Matara,77,A,A,A,A,5,0,3,4,1,0,2,5,5,1,4,5,Software Engineering,Sabaragamuwa University,099L,No,Yes
2024,Arts,English,A,Political Science,A,Logic & Scientific Method,A,1.834,2890,Colombo,89,A,A,B,A,2,2,3,3,4,5,2,2,4,5,3,5,Mass Communication,University of Kelaniya,020S,Yes,Yes
2024,Physical Science,Physics,A,Chemistry,B,Combined Mathematics,A,2.289,345,Colombo,90,A,A,A,A,4,1,5,4,1,0,0,2,5,1,5,4,Civil Engineering,University of Moratuwa,008G,No,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,B,2.378,567,Peradeniya,88,A,A,A,A,4,5,0,2,0,0,1,3,2,4,2,5,Dental Surgery,University of Peradeniya,002B,No,Yes
2024,Commerce,Economics,A,Business Studies,A,Accounting,B,2.167,1567,Colombo,82,A,A,A,A,2,0,0,5,5,1,0,1,2,4,5,5,Information Systems,UCSC,096T,Yes,Yes
2024,Technology,Bio Systems Technology,A,Science for Technology,A,ICT,B,2.012,2678,Anuradhapura,79,A,A,A,A,3,4,2,3,1,0,5,5,4,2,3,5,Food Science & Technology,Wayamba University,005M,No,Yes
2024,Arts,Sinhala,A,History,A,Geography,A,1.823,3123,Kandy,87,B,B,B,B,0,1,2,2,1,5,3,1,1,5,4,5,Peace & Conflict Resolution,University of Kelaniya,031D,No,Yes
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,A,2.345,234,Colombo,93,A,A,A,A,5,0,4,5,1,0,0,2,5,1,5,4,Quantity Surveying,University of Moratuwa,011G,No,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,A,2.456,456,Peradeniya,91,A,A,A,A,1,5,1,1,0,0,1,3,2,4,2,5,Medical Laboratory Sciences,University of Peradeniya,052B,No,Yes
2024,Commerce,Economics,A,Business Studies,A,Accounting,A,2.234,678,Colombo,89,A,A,A,A,2,0,0,5,5,1,0,1,2,4,5,5,Information Systems,UCSC,096T,Yes,Yes
2024,Technology,Engineering Technology,A,Science for Technology,A,ICT,A,2.189,1890,Badulla,84,A,A,A,A,5,1,3,4,1,0,2,5,5,1,4,5,Engineering Technology,Rajarata University,102K,No,Yes
2024,Arts,Political Science,A,Sinhala,A,Logic & Scientific Method,A,1.912,1890,Colombo,90,B,A,B,A,0,1,2,1,2,5,1,1,1,5,3,5,Law,University of Colombo,025A,Yes,Yes
2024,Physical Science,Physics,B,Chemistry,A,Combined Mathematics,A,2.256,1234,Kandy,86,A,A,A,A,5,1,3,5,2,0,0,3,4,2,5,4,Computer Science,University of Peradeniya,12,No,Yes
2024,Biological Science,Biology,A,Chemistry,B,Physics,A,2.367,890,Kandy,83,A,A,A,A,2,5,1,2,0,0,1,4,3,3,3,5,Nursing,University of Sri Jayewardenepura,037C,No,Yes
2024,Commerce,Economics,B,Business Studies,A,Accounting,A,2.134,2345,Galle,81,A,A,A,A,2,0,1,4,5,1,0,1,2,3,5,5,Finance,University of Kelaniya,27,No,Yes
2024,Technology,Bio Systems Technology,A,Science for Technology,B,ICT,A,2.012,2890,Gampaha,80,A,A,A,A,3,4,2,3,1,0,5,5,4,2,3,5,Animal Science,Uva Wellassa University,067U,No,Yes
2024,Arts,Tamil,A,Political Science,A,History,B,1.889,3123,Jaffna,85,B,B,B,B,0,1,1,1,2,5,4,2,1,5,3,5,Arts,South Eastern University,019J,No,Yes
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,B,2.267,1890,Colombo,89,A,A,A,A,5,1,4,5,2,0,0,3,5,1,5,4,Computer Science,UCSC,096T,No,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,B,2.423,1234,Kandy,87,A,A,A,A,1,5,0,2,0,0,1,3,2,4,2,5,Medicine,University of Peradeniya,001B,No,Yes
2024,Commerce,Economics,A,Business Studies,B,Accounting,A,2.189,2345,Colombo,84,A,A,A,A,2,0,0,5,5,1,0,1,2,4,5,5,Management,University of Colombo,016A,No,Yes
2024,Technology,Engineering Technology,A,ICT,B,Science for Technology,A,2.101,2678,Ratnapura,79,A,A,A,A,5,1,4,4,1,0,3,5,5,1,4,5,Engineering Technology,Uva Wellassa University,102U,No,Yes
2024,Arts,Sinhala,A,Logic & Scientific Method,A,Geography,A,1.867,3123,Galle,86,B,B,B,B,1,2,3,1,2,4,1,2,1,5,3,5,Mass Communication,University of Kelaniya,020S,Yes,Yes
2024,Physical Science,Physics,A,Chemistry,B,Combined Mathematics,A,2.301,1890,Colombo,91,A,A,A,A,5,1,5,4,1,0,0,3,5,1,5,4,Mechanical Engineering,University of Moratuwa,008G,No,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,C,2.378,2345,Peradeniya,82,A,A,A,A,1,5,1,2,0,0,2,4,3,3,3,5,Pharmacy,University of Jaffna,051E,No,Yes
2024,Commerce,Economics,A,Business Studies,A,Accounting,B,2.234,2678,Gampaha,83,A,A,A,A,2,0,0,5,5,1,0,1,2,4,5,5,Management,University of Ruhuna,016F,No,Yes
2024,Technology,Bio Systems Technology,A,Science for Technology,A,ICT,B,2.123,2890,Anuradhapura,81,A,A,A,A,3,4,2,3,1,0,5,5,4,2,3,5,Food Science & Technology,Sabaragamuwa University,035L,No,Yes
2024,Arts,English,A,History,A,Political Science,A,1.901,2678,Kandy,88,B,B,B,B,0,1,2,2,1,5,3,1,1,5,4,5,Languages,University of Kelaniya,,No,Yes
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,A,2.345,345,Colombo,93,A,A,A,A,5,0,4,5,1,0,0,2,5,1,5,4,Architecture,University of Moratuwa,023G,Yes,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,A,2.567,567,Peradeniya,92,A,A,A,A,1,5,1,1,0,0,1,3,2,4,2,5,Medicine,University of Peradeniya,001B,No,Yes
2024,Commerce,Economics,A,Business Studies,A,Accounting,A,2.267,1890,Colombo,90,A,A,A,A,2,0,0,5,5,1,0,1,2,4,5,5,Information Systems,UCSC,096T,Yes,Yes
2024,Technology,Engineering Technology,A,Science for Technology,A,ICT,A,2.234,2345,Badulla,87,A,A,A,A,5,1,3,4,1,0,2,5,5,1,4,5,Engineering Technology,Rajarata University,102K,No,Yes
2024,Arts,Political Science,A,Sinhala,A,Logic & Scientific Method,A,1.923,2345,Colombo,91,B,A,B,A,0,1,2,1,2,5,1,1,1,5,3,5,Law,University of Colombo,025A,Yes,Yes
2024,Physical Science,Physics,B,Chemistry,A,Combined Mathematics,A,2.278,2678,Kandy,85,A,A,A,A,5,1,3,5,2,0,0,3,4,2,5,4,Computer Science,University of Peradeniya,12,No,Yes
2024,Biological Science,Biology,A,Chemistry,B,Physics,A,2.378,3456,Kandy,84,A,A,A,A,2,5,1,2,0,0,1,4,3,3,3,5,Radiography,University of Peradeniya,053B,No,Yes
2024,Commerce,Economics,B,Business Studies,A,Accounting,A,2.189,3789,Galle,80,A,A,A,A,2,0,1,4,5,1,0,1,2,3,5,5,Finance,University of Sri Jayewardenepura,27,No,Yes
2024,Technology,Bio Systems Technology,A,Science for Technology,A,ICT,A,2.189,4123,Gampaha,86,A,A,A,A,3,4,2,3,1,0,4,5,5,2,3,5,Biotechnology,Uva Wellassa University,021L,No,Yes
2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,B,2.267,789,Colombo,90,A,A,A,A,5,1,4,5,2,1,1,5,5,1,5,4,Computer Science,University of Colombo School of Computing,012T,No,Yes
2024,Biological Science,Biology,A,Chemistry,B,Physics,A,2.378,1345,Kandy,88,A,A,A,A,4,5,1,4,1,1,3,2,4,1,3,3,Medicine,University of Sri Jayewardenepura,001C,No,Yes
2024,Arts,English,A,Political Science,A,Logic & Scientific Method,A,1.834,3456,Colombo,86,A,A,B,A,2,2,3,3,4,5,2,2,4,5,3,5,Mass Communication,University of Kelaniya,020S,Yes,Yes
2024,Commerce,Economics,B,Business Studies,A,Accounting,A,2.189,2345,Gampaha,82,A,A,A,A,1,1,3,5,5,1,1,4,5,5,5,3,Business Administration,University of Colombo,34,No,Yes
2024,Technology,Engineering Technology,A,ICT,A,Science for Technology,B,2.134,2890,Matara,79,A,A,A,A,5,0,3,4,1,0,2,5,5,1,4,5,Software Engineering,Sabaragamuwa University,099L,No,Yes
2024,Physical Science,Physics,B,Chemistry,A,Combined Mathematics,A,2.234,1890,Kurunegala,87,A,A,A,A,5,1,3,5,2,0,0,3,4,2,5,4,Computer Science,University of Peradeniya,12,No,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,C,2.312,2345,Peradeniya,84,A,A,A,A,1,5,1,2,0,0,2,4,3,3,3,5,Pharmacy,University of Jaffna,051E,No,Yes
2024,Arts,Sinhala,A,History,A,Geography,A,1.823,3789,Kandy,85,B,B,B,B,0,1,2,2,1,5,3,1,1,5,4,5,Peace & Conflict Resolution,University of Kelaniya,031D,No,Yes
2024,Commerce,Economics,A,Business Studies,A,Accounting,B,2.156,2678,Colombo,80,A,A,A,A,2,0,0,5,5,1,0,1,2,4,5,5,Information Systems,UCSC,096T,Yes,Yes
2024,Technology,Bio Systems Technology,A,Science for Technology,A,ICT,A,2.078,3123,Anuradhapura,77,A,A,A,A,3,4,2,3,1,0,4,5,5,2,3,5,Biotechnology,Uva Wellassa University,021L,No,Yes
2024,Arts,Tamil,A,Political Science,A,History,B,1.801,4123,Jaffna,83,B,B,B,B,0,1,1,1,2,5,4,2,1,5,3,5,Arts,South Eastern University,019J,No,Yes
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,A,2.345,1234,Colombo,92,A,A,A,A,5,0,4,5,1,0,0,2,5,1,5,4,Architecture,University of Moratuwa,023G,Yes,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,A,2.456,1890,Peradeniya,90,A,A,A,A,1,5,1,1,0,0,1,3,2,4,2,5,Medical Laboratory Sciences,University of Peradeniya,052B,No,Yes
2024,Commerce,Economics,A,Business Studies,A,Accounting,A,2.234,2345,Colombo,88,A,A,A,A,2,0,0,5,5,1,0,1,2,4,5,5,Information Systems,UCSC,096T,Yes,Yes
2024,Technology,Engineering Technology,A,Science for Technology,A,ICT,A,2.189,2678,Badulla,85,A,A,A,A,5,1,3,4,1,0,2,5,5,1,4,5,Engineering Technology,Rajarata University,102K,No,Yes
2024,Arts,Political Science,A,Sinhala,A,Logic & Scientific Method,A,1.912,2890,Colombo,91,B,A,B,A,0,1,2,1,2,5,1,1,1,5,3,5,Law,University of Colombo,025A,Yes,Yes
2024,Physical Science,Physics,B,Chemistry,A,Combined Mathematics,A,2.278,2345,Kandy,86,A,A,A,A,5,1,3,5,2,0,0,3,4,2,5,4,Computer Science,University of Peradeniya,12,No,Yes
2024,Biological Science,Biology,A,Chemistry,B,Physics,A,2.367,3123,Kandy,83,A,A,A,A,2,5,1,2,0,0,1,4,3,3,3,5,Radiography,University of Peradeniya,053B,No,Yes
2024,Commerce,Economics,B,Business Studies,A,Accounting,A,2.189,3456,Galle,81,A,A,A,A,2,0,1,4,5,1,0,1,2,3,5,5,Finance,University of Sri Jayewardenepura,27,No,Yes
2024,Technology,Bio Systems Technology,A,Science for Technology,A,ICT,B,2.134,3789,Gampaha,78,A,A,A,A,3,4,2,3,1,0,5,5,4,2,3,5,Animal Science,Uva Wellassa University,067U,No,Yes
2024,Arts,English,A,Political Science,A,Logic & Scientific Method,A,1.834,4123,Colombo,89,A,A,B,A,2,2,3,3,4,5,2,2,4,5,3,5,Mass Communication,University of Kelaniya,020S,Yes,Yes
2024,Physical Science,Physics,A,Chemistry,B,Combined Mathematics,A,2.301,2890,Colombo,90,A,A,A,A,4,1,5,4,1,0,0,2,5,1,5,4,Civil Engineering,University of Moratuwa,008G,No,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,B,2.412,3456,Peradeniya,88,A,A,A,A,4,5,0,2,0,0,1,3,2,4,2,5,Dental Surgery,University of Peradeniya,002B,No,Yes
2024,Commerce,Economics,A,Business Studies,A,Accounting,B,2.234,3789,Colombo,85,A,A,A,A,2,0,0,5,5,1,0,1,2,4,5,5,Information Systems,UCSC,096T,Yes,Yes
2024,Technology,Engineering Technology,A,Science for Technology,A,ICT,A,2.201,4123,Badulla,82,A,A,A,A,5,1,3,4,1,0,2,5,5,1,4,5,Engineering Technology,Rajarata University,102K,No,Yes
2024,Arts,Political Science,A,Sinhala,A,Logic & Scientific Method,A,1.901,3456,Colombo,90,B,A,B,A,0,1,2,1,2,5,1,1,1,5,3,5,Law,University of Colombo,025A,Yes,Yes
2024,Physical Science,Physics,B,Chemistry,A,Combined Mathematics,A,2.256,2345,Kandy,86,A,A,A,A,5,1,3,5,2,0,0,3,4,2,5,4,Computer Science,University of Peradeniya,12,No,Yes
2024,Biological Science,Biology,A,Chemistry,B,Physics,A,2.378,2890,Kandy,83,A,A,A,A,2,5,1,2,0,0,1,4,3,3,3,5,Nursing,University of Sri Jayewardenepura,037C,No,Yes
2024,Commerce,Economics,B,Business Studies,A,Accounting,A,2.189,3456,Galle,81,A,A,A,A,2,0,1,4,5,1,0,1,2,3,5,5,Finance,University of Kelaniya,27,No,Yes
2024,Technology,Bio Systems Technology,A,Science for Technology,B,ICT,A,2.134,3789,Gampaha,78,A,A,A,A,3,4,2,3,1,0,5,5,4,2,3,5,Animal Science,Uva Wellassa University,067U,No,Yes
2024,Arts,Tamil,A,Political Science,A,History,B,1.889,4123,Jaffna,85,B,B,B,B,0,1,1,1,2,5,4,2,1,5,3,5,Arts,South Eastern University,019J,No,Yes
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,B,2.312,2678,Colombo,89,A,A,A,A,5,1,4,5,2,1,0,3,5,1,5,4,Computer Science,UCSC,096T,No,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,B,2.423,2890,Kandy,87,A,A,A,A,1,5,0,2,0,0,1,3,2,4,2,5,Medicine,University of Peradeniya,001B,No,Yes
2024,Commerce,Economics,A,Business Studies,B,Accounting,A,2.201,3456,Colombo,84,A,A,A,A,2,0,0,5,5,1,0,1,2,4,5,5,Management,University of Colombo,016A,No,Yes
2024,Technology,Engineering Technology,A,ICT,B,Science for Technology,A,2.123,3789,Ratnapura,79,A,A,A,A,5,1,4,4,1,0,3,5,5,1,4,5,Engineering Technology,Uva Wellassa University,102U,No,Yes
2024,Arts,Sinhala,A,Logic & Scientific Method,A,Geography,A,1.867,4123,Galle,86,B,B,B,B,1,2,3,1,2,4,1,2,1,5,3,5,Mass Communication,University of Kelaniya,020S,Yes,Yes
2024,Physical Science,Physics,A,Chemistry,B,Combined Mathematics,A,2.323,2345,Colombo,91,A,A,A,A,5,1,5,4,1,0,0,3,5,1,5,4,Mechanical Engineering,University of Moratuwa,008G,No,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,C,2.412,2678,Peradeniya,82,A,A,A,A,1,5,1,2,0,0,2,4,3,3,3,5,Pharmacy,University of Jaffna,051E,No,Yes
2024,Commerce,Economics,A,Business Studies,A,Accounting,B,2.223,2890,Gampaha,83,A,A,A,A,2,0,0,5,5,1,0,1,2,4,5,5,Management,University of Ruhuna,016F,No,Yes
2024,Technology,Bio Systems Technology,A,Science for Technology,A,ICT,B,2.145,3123,Anuradhapura,81,A,A,A,A,3,4,2,3,1,0,5,5,4,2,3,5,Food Science & Technology,Sabaragamuwa University,035L,No,Yes
2024,Arts,English,A,History,A,Political Science,A,1.901,3456,Kandy,88,B,B,B,B,0,1,2,2,1,5,3,1,1,5,4,5,Languages,University of Kelaniya,,No,Yes
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,A,2.356,1890,Colombo,93,A,A,A,A,5,0,4,5,1,0,0,2,5,1,5,4,Architecture,University of Moratuwa,023G,Yes,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,A,2.523,2345,Peradeniya,92,A,A,A,A,1,5,1,1,0,0,1,3,2,4,2,5,Medicine,University of Peradeniya,001B,No,Yes
2024,Commerce,Economics,A,Business Studies,A,Accounting,A,2.245,2678,Colombo,90,A,A,A,A,2,0,0,5,5,1,0,1,2,4,5,5,Information Systems,UCSC,096T,Yes,Yes
2024,Technology,Engineering Technology,A,Science for Technology,A,ICT,A,2.234,2890,Badulla,87,A,A,A,A,5,1,3,4,1,0,2,5,5,1,4,5,Engineering Technology,Rajarata University,102K,No,Yes
2024,Arts,Political Science,A,Sinhala,A,Logic & Scientific Method,A,1.934,3123,Colombo,91,B,A,B,A,0,1,2,1,2,5,1,1,1,5,3,5,Law,University of Colombo,025A,Yes,Yes
2024,Physical Science,Physics,B,Chemistry,A,Combined Mathematics,A,2.289,2345,Kandy,86,A,A,A,A,5,1,3,5,2,0,0,3,4,2,5,4,Computer Science,University of Peradeniya,12,No,Yes
2024,Biological Science,Biology,A,Chemistry,B,Physics,A,2.434,3456,Kandy,84,A,A,A,A,2,5,1,2,0,0,1,4,3,3,3,5,Radiography,University of Peradeniya,053B,No,Yes
2024,Commerce,Economics,B,Business Studies,A,Accounting,A,2.212,3789,Galle,82,A,A,A,A,2,0,1,4,5,1,0,1,2,3,5,5,Finance,University of Sri Jayewardenepura,27,No,Yes
2024,Technology,Bio Systems Technology,A,Science for Technology,A,ICT,A,2.167,4123,Gampaha,80,A,A,A,A,3,4,2,3,1,0,4,5,5,2,3,5,Biotechnology,Uva Wellassa University,021L,No,Yes
2024,Arts,Tamil,A,Political Science,A,History,B,1.912,4567,Jaffna,85,B,B,B,B,0,1,1,1,2,5,4,2,1,5,3,5,Arts,South Eastern University,019J,No,Yes
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,B,2.334,2678,Colombo,89,A,A,A,A,5,1,4,5,2,1,0,3,5,1,5,4,Computer Science,UCSC,096T,No,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,B,2.456,2890,Kandy,87,A,A,A,A,1,5,0,2,0,0,1,3,2,4,2,5,Medicine,University of Peradeniya,001B,No,Yes
2024,Commerce,Economics,A,Business Studies,B,Accounting,A,2.223,3123,Colombo,84,A,A,A,A,2,0,0,5,5,1,0,1,2,4,5,5,Management,University of Colombo,016A,No,Yes
2024,Technology,Engineering Technology,A,ICT,B,Science for Technology,A,2.145,3456,Ratnapura,79,A,A,A,A,5,1,4,4,1,0,3,5,5,1,4,5,Engineering Technology,Uva Wellassa University,102U,No,Yes
2024,Arts,Sinhala,A,Logic & Scientific Method,A,Geography,A,1.889,3789,Galle,86,B,B,B,B,1,2,3,1,2,4,1,2,1,5,3,5,Mass Communication,University of Kelaniya,020S,Yes,Yes
2024,Physical Science,Physics,A,Chemistry,B,Combined Mathematics,A,2.345,2345,Colombo,91,A,A,A,A,5,1,5,4,1,0,0,3,5,1,5,4,Mechanical Engineering,University of Moratuwa,008G,No,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,C,2.467,2678,Peradeniya,82,A,A,A,A,1,5,1,2,0,0,2,4,3,3,3,5,Pharmacy,University of Jaffna,051E,No,Yes
2024,Commerce,Economics,A,Business Studies,A,Accounting,B,2.245,2890,Gampaha,83,A,A,A,A,2,0,0,5,5,1,0,1,2,4,5,5,Management,University of Ruhuna,016F,No,Yes
2024,Technology,Bio Systems Technology,A,Science for Technology,A,ICT,B,2.167,3123,Anuradhapura,81,A,A,A,A,3,4,2,3,1,0,5,5,4,2,3,5,Food Science & Technology,Sabaragamuwa University,035L,No,Yes
2024,Arts,English,A,History,A,Political Science,A,1.923,3456,Kandy,88,B,B,B,B,0,1,2,2,1,5,3,1,1,5,4,5,Languages,University of Kelaniya,,No,Yes
2024,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,A,2.378,1890,Colombo,93,A,A,A,A,5,0,4,5,1,0,0,2,5,1,5,4,Architecture,University of Moratuwa,023G,Yes,Yes
2024,Biological Science,Biology,A,Chemistry,A,Physics,A,2.534,2345,Peradeniya,92,A,A,A,A,1,5,1,1,0,0,1,3,2,4,2,5,Medicine,University of Peradeniya,001B,No,Yes
2024,Commerce,Economics,A,Business Studies,A,Accounting,A,2.256,2678,Colombo,90,A,A,A,A,2,0,0,5,5,1,0,1,2,4,5,5,Information Systems,UCSC,096T,Yes,Yes
2024,Technology,Engineering Technology,A,Science for Technology,A,ICT,A,2.234,2890,Badulla,87,A,A,A,A,5,1,3,4,1,0,2,5,5,1,4,5,Engineering Technology,Rajarata University,102K,No,Yes
2024,Arts,Political Science,A,Sinhala,A,Logic & Scientific Method,A,1.934,3123,Colombo,91,B,A,B,A,0,1,2,1,2,5,1,1,1,5,3,5,Law,University of Colombo,025A,Yes,Yes
2024,Physical Science,Physics,B,Chemistry,A,Combined Mathematics,A,2.289,2345,Kandy,86,A,A,A,A,5,1,3,5,2,0,0,3,4,2,5,4,Computer Science,University of Peradeniya,12,No,Yes
2024,Biological Science,Biology,A,Chemistry,B,Physics,A,2.456,2678,Kandy,83,A,A,A,A,2,5,1,2,0,0,1,4,3,3,3,5,Radiography,University of Peradeniya,053B,No,Yes
2024,Commerce,Economics,B,Business Studies,A,Accounting,A,2.234,2890,Galle,82,A,A,A,A,2,0,1,4,5,1,0,1,2,3,5,5,Finance,University of Kelaniya,27,No,Yes
2024,Technology,Bio Systems Technology,A,Science for Technology,A,ICT,A,2.189,3123,Gampaha,80,A,A,A,A,3,4,2,3,1,0,4,5,5,2,3,5,Biotechnology,Uva Wellassa University,021L,No,Yes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,A,3.189,34,Colombo,98,A,A,A,A,5,1,5,5,1,1,1,5,5,1,5,4,Engineering,University of Moratuwa,008G,No,Yes
2023,Biological Science,Biology,A,Chemistry,A,Physics,A,3.112,89,Kandy,96,A,A,A,A,5,5,1,5,1,1,4,2,5,1,2,4,Medicine,University of Peradeniya,001B,No,Yes
2023,Arts,Art,A,Drama & Theatre (Sinhala),A,Music (Western),A,1.945,1567,Colombo,94,B,A,B,A,1,1,5,1,2,5,4,5,5,5,1,5,Drama & Theatre,University of the Visual & Performing Arts,071Z,Yes,Yes
2023,Commerce,Economics,C,Business Studies,F,Accounting,F,-0.912,67890,Hambantota,27,F,S,C,F,1,1,2,5,5,2,1,4,5,4,5,4,,,,,No
2023,Technology,Engineering Technology,F,ICT,C,Science for Technology,C,-0.789,59876,Kilinochchi,32,C,F,S,C,5,1,4,5,2,1,3,5,5,1,4,5,,,,,No
2023,Physical Science,Physics,C,Chemistry,B,Combined Mathematics,F,-0.567,53456,Mannar,35,B,C,S,F,5,1,4,5,2,1,1,5,4,1,4,5,,,,,No
2023,Biological Science,Biology,A,Chemistry,A,Physics,A,3.078,189,Jaffna,95,A,A,A,A,5,5,1,4,1,1,4,2,5,1,2,4,Medicine,University of Jaffna,001E,No,Yes
2023,Arts,Visual Arts,A,Art,A,Dancing (Bharatha),A,1.923,1890,Batticaloa,93,B,A,C,B,1,1,5,1,3,5,4,4,5,5,1,5,Dance,Swamy Vipulananda Institute,069Y,Yes,Yes
2023,Physical Science,Physics,A,Chemistry,A,Combined Mathematics,A,3.212,23,Colombo,99,A,A,A,A,5,1,5,5,1,1,1,5,5,1,5,4,Computer Science,UCSC,096T,No,Yes
2023,Commerce,Economics,A,Business Studies,A,Accounting,A,2.378,890,Gampaha,90,A,A,A,A,1,1,1,5,5,1,1,4,5,5,5,4,Management,University of Sri Jayewardenepura,016C,No,Yes
2023,Technology,Bio Systems Technology,A,Science for Technology,A,ICT,A,2.456,1345,Matara,88,A,A,A,A,4,3,3,4,3,2,5,5,4,3,5,5,Biotechnology,Sabaragamuwa University,021L,No,Yes
2023,Arts,Physical Education,A,History,C,Political Science,B,1.856,4567,Sabaragamuwa,78,C,C,B,C,3,2,4,2,3,3,5,5,4,5,5,5,Sports Science & Management,Sabaragamuwa University,082L,Yes,Yes
2023,Physical Science,Physics,F,Chemistry,C,Combined Mathematics,C,-0.876,62345,Puttalam,29,F,S,C,F,5,1,4,5,2,1,1,5,4,1,4,5,,,,,No
